name,price,product_url,image_url,category,subcategory,product_id,size,brand
Dine Creamy Treats Cat Food Chicken & Chicken Whitefish 4X12g | 4 pack,$3.20,https://www.coles.com.au/product/dine-creamy-treats-cat-food-chicken-and-chicken-whitefish-4x12g-4-pack-6804656,https://cdn.productimages.coles.com.au/productimages/6/6804656.jpg,Pet,,6804656,4x12g,Dine
Max's Cat Litter | 4kg,$9.60,https://www.coles.com.au/product/max's-cat-litter-4kg-6957227,https://cdn.productimages.coles.com.au/productimages/6/6957227.jpg,Pet,,6957227,4kg,Max's
Supercoat Puppy With Chicken Dry Dog Food | 2.6kg,$12.50,https://www.coles.com.au/product/supercoat-puppy-with-chicken-dry-dog-food-2.6kg-5486792,https://cdn.productimages.coles.com.au/productimages/5/5486792.jpg,Pet,,5486792,2.6kg,Supercoat
Supercoat Adult Small Breed With Beef Dry Dog Food | 2.8kg,$12.50,https://www.coles.com.au/product/supercoat-adult-small-breed-with-beef-dry-dog-food-2.8kg-7645060,https://cdn.productimages.coles.com.au/productimages/7/7645060.jpg,Pet,,7645060,2.8kg,Supercoat
Temptations Cat Treats Seafood Medley Flavour | 180g,$8.00,https://www.coles.com.au/product/temptations-cat-treats-seafood-medley-flavour-180g-3566405,https://cdn.productimages.coles.com.au/productimages/3/3566405.jpg,Pet,,3566405,180g,Temptations
Purina One Adult Dry Cat Food Urinary Tract Health Chicken | 1.4kg,$12.00,https://www.coles.com.au/product/purina-one-adult-dry-cat-food-urinary-tract-health-chicken-1.4kg-5027401,https://cdn.productimages.coles.com.au/productimages/5/5027401.jpg,Pet,,5027401,1.4kg,Purina One
Nood Wet Cat Food Favourites In Gravy 12x85g | 12 pack,$11.50,https://www.coles.com.au/product/nood-wet-cat-food-favourites-in-gravy-12x85g-12-pack-6482403,https://cdn.productimages.coles.com.au/productimages/6/6482403.jpg,Pet,,6482403,12x85g,Nood
Dine Classic Collection Adult Wet Cat Food Cuts in Gravy with Be ... 7 pack,$7.00,https://www.coles.com.au/product/dine-classic-collection-adult-wet-cat-food-cuts-in-gravy-with-beef-and-liver-7x85g-trays-7-pack-7591710,https://cdn.productimages.coles.com.au/productimages/7/7591710.jpg,Pet,,7591710,,Dine
Temptations Cat Treats Tasty Chicken Flavour | 180g,$8.00,https://www.coles.com.au/product/temptations-cat-treats-tasty-chicken-flavour-180g-3566427,https://cdn.productimages.coles.com.au/productimages/3/3566427.jpg,Pet,,3566427,180g,Temptations
Temptations Hearty Beef Flavour Cat Treats | 180g,$8.00,https://www.coles.com.au/product/temptations-hearty-beef-flavour-cat-treats-180g-3566438,https://cdn.productimages.coles.com.au/productimages/3/3566438.jpg,Pet,,3566438,180g,Temptations
Purina One Senior 7+ Dry Cat Food Chicken | 1.4kg,$12.00,https://www.coles.com.au/product/purina-one-senior-7+-dry-cat-food-chicken-1.4kg-5027398,https://cdn.productimages.coles.com.au/productimages/5/5027398.jpg,Pet,,5027398,1.4kg,Purina One
Temptations Mixups Catnip Chicken & Cheddar Cat Treat | 180g,$8.00,https://www.coles.com.au/product/temptations-mixups-catnip-chicken-and-cheddar-cat-treat-180g-6804601,https://cdn.productimages.coles.com.au/productimages/6/6804601.jpg,Pet,,6804601,180g,Temptations
Nature's Gift Adult All Breeds Dry Dog Food With Chicken & F ... 2.5kg,$10.50,https://www.coles.com.au/product/nature's-gift-adult-all-breeds-dry-dog-food-with-chicken-and-fish-2.5kg-3251550,https://cdn.productimages.coles.com.au/productimages/3/3251550.jpg,Pet,,3251550,2.5kg,Nature's Gift
Nature's Gift Adult All Breeds Dry Dog Food With Beef | 2.5kg,$10.50,https://www.coles.com.au/product/nature's-gift-adult-all-breeds-dry-dog-food-with-beef-2.5kg-3585760,https://cdn.productimages.coles.com.au/productimages/3/3585760.jpg,Pet,,3585760,2.5kg,Nature's Gift
Optimum Adult Wet Dog Food With Chicken & Rice 6x100g Trays | 6 pack,$7.35,https://www.coles.com.au/product/optimum-adult-wet-dog-food-with-chicken-and-rice-6x100g-trays-6-pack-3870971,https://cdn.productimages.coles.com.au/productimages/3/3870971.jpg,Pet,,3870971,6x100g,Optimum
Chandler Original Clay Cat Litter | 7L,$6.80,https://www.coles.com.au/product/chandler-original-clay-cat-litter-7l-400326,https://cdn.productimages.coles.com.au/productimages/4/400326.jpg,Pet,,400326,7L,Chandler
