title,price,size,productUrl,imageUrl,category,brand
Canobolas Eggs XL 15 Pack,$8.00,15,https://www.igashop.com.au/product/20000005470,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000005470.jpg",Eggs,Canabolas
Canobolas Extra Large Cage Eggs,$6.00,12,https://www.igashop.com.au/product/20000005473,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/20000005473.jpg",Eggs,Canabolas
Castello Cheese Mild Blue,$8.50,150g,https://www.igashop.com.au/product/1800000068040,,Brie and Soft Cheese,Castello.
Castello Creamy Blue Cheese,$6.00,100g,https://www.igashop.com.au/product/970873,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/970873.jpg",Specialty Cheese,Castello.
Castello Fetta Herbs & Garlic In Oil ,$8.00,265g,https://www.igashop.com.au/product/1800000068934,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/1800000068934.jpg",Feta and Goat's Cheese,Castello.
Castello Mature Cheddar ,$8.80,200g,https://www.igashop.com.au/product/1800000068106,,Cheese Blocks,Castello.
Cheer Cheese Block Colby,$14.95,1kg,https://www.igashop.com.au/product/633793,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/633793.jpg",Cheese Blocks,Cheer
Cheer Cheese Classics Aussie Jack Burger Slices,$6.50,250g,https://www.igashop.com.au/product/894271,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/894271.jpg",Sliced Cheese,Cheer
Cheer Cheese Colby Cheese 32 Slices,$10.00,500g,https://www.igashop.com.au/product/630614,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/630614.jpg",Sliced Cheese,Cheer
Cheer Cheese Light & Tasty Cheese 32 Slices,$10.00,500g,https://www.igashop.com.au/product/122006,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/122006.jpg",Sliced Cheese,Cheer
Cheer Cheese Light & Tasty Slices,$14.00,750g,https://www.igashop.com.au/product/162014,"https://cdn.metcash.media/image/upload/w_1500,h_1500,c_pad,b_auto/igashop/images/162014.jpg",Sliced Cheese,Cheer
