name,price,product_url,image_url,category,subcategory,brand,size,canonical_brand
Asian Style Salad Kit Mini 160g,$2.99,https://www.aldi.com.au/products/the-fresh-salad-co-asian-style-salad-kit-mini-160g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/18a6a64d-589d-42da-a8d6-c3128a0e1a64/the-fresh-salad-co-asian-style-salad-kit-mini-160g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.16kg,THE FRESH SALAD CO
Green Goddess Salad Mini Kit 150g,$2.99,https://www.aldi.com.au/products/the-fresh-salad-co-green-goddess-salad-mini-kit-150g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/45c4e523-33d0-4058-8783-b86d6a21c4dc/the-fresh-salad-co-green-goddess-salad-mini-kit-150g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.15kg,THE FRESH SALAD CO
Radish 200g,$2.99,https://www.aldi.com.au/products/no-brand-radish-200g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/792d681d-a632-46f0-b187-7f1c00a47910/no-brand-radish-200g,Fruits & Vegetables,Fresh Vegetables,,0.2kg,Unknown
Baby Cucumbers 250g,$3.49,https://www.aldi.com.au/products/no-brand-baby-cucumbers-250g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/2a8e5500-8ed9-49b3-9782-9d660a88de08/no-brand-baby-cucumbers-250g,Fruits & Vegetables,Fresh Vegetables,,0.25kg,Unknown
Baby Cucumbers 500g,$4.99,https://www.aldi.com.au/products/no-brand-baby-cucumbers-500g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/e3fef5bc-ce05-4e60-afee-5ed2c6e4fff7/no-brand-baby-cucumbers-500g,Fruits & Vegetables,Fresh Vegetables,,0.5kg,Unknown
Freshly Cut Watermelon 600g,$6.99,https://www.aldi.com.au/products/the-fresh-fruit-co-freshly-cut-watermelon-600g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/ba89ec6a-8155-4eb6-9158-cbce73ed7204/the-fresh-fruit-co-freshly-cut-watermelon-600g,Fruits & Vegetables,Fresh Fruits,THE FRESH FRUIT CO,0.6kg,THE FRESH FRUIT CO
Living Herbs Chives,$2.99,https://www.aldi.com.au/products/no-brand-living-herbs-chives,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/fe7b0c3b-9f3a-4ba6-b6b4-4617c13ba88d/no-brand-living-herbs-chives,Fruits & Vegetables,Fresh Herbs,,1,Unknown
Living Herbs Dill,$2.99,https://www.aldi.com.au/products/no-brand-living-herbs-dill,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/d516e5cc-89f1-4b31-bc4e-399266c916e1/no-brand-living-herbs-dill,Fruits & Vegetables,Fresh Herbs,,1,Unknown
Lychees 350g,$7.99,https://www.aldi.com.au/products/no-brand-lychees-350g,,Fruits & Vegetables,Fresh Fruits,,0.35kg,Unknown
Baby Broccoli bunch,$2.29,https://www.aldi.com.au/products/no-brand-baby-broccoli-bunch,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/a2ed6de5-0413-4b66-8318-f29abd05d0fa/no-brand-baby-broccoli-bunch,Fruits & Vegetables,Fresh Vegetables,,1,Unknown
Medley Tomatoes 250g,$3.49,https://www.aldi.com.au/products/no-brand-medley-tomatoes-250g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/4ec6e4e1-204a-4dd2-8435-16e4854ea191/no-brand-medley-tomatoes-250g,Fruits & Vegetables,Fresh Vegetables,,0.25kg,Unknown
Beetroot & Fetta Salad Kit 270g,$4.99,https://www.aldi.com.au/products/the-fresh-salad-co-beetroot-fetta-salad-kit-270g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/c170f5d9-4a34-4390-af40-d070ee2bd05d/the-fresh-salad-co-beetroot-fetta-salad-kit-270g,Fruits & Vegetables,Salads,THE FRESH SALAD CO,0.27kg,THE FRESH SALAD CO
Crispy Roast Potatoes with Hot Honey Sauce 400g,$4.99,https://www.aldi.com.au/products/perfection-crispy-roast-potatoes-with-hot-honey-sauce-400g,https://dm.apac.cms.aldi.cx/is/image/aldiprodapac/product/jpg/scaleWidth/1500/f17e4a86-c559-4a86-87a3-35948e109bd7/perfection-crispy-roast-potatoes-with-hot-honey-sauce-400g,Fruits & Vegetables,Prepared Vegetables,PERFECTION,0.4kg,Perfection
